	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2957.5855141819115	4460.310773283447	3535.675598275093	5384.551215564273	6122.166475498098	10865.89128470435	15942.97130140831	20911.21277163544	26122.64361508876	29265.855235901774	27983.762179937265	31454.52186840923
runtime	0.505	0.31068	0.50488	0.31104	0.26938	0.13448	0.08972	0.06736	0.05392	0.04778	0.05384	0.0476
timestamp	(1646.28, 2151.28)	(5571.64, 5882.32)	(8520.56, 9025.44)	(12445.3, 12756.34)	(15205.42, 15474.8)	(17715.88, 17850.36)	(19417.8, 19507.52)	(20906.08, 20973.44)	(22245.88, 22299.8)	(23521.58, 23569.36)	(24752.74, 24806.58)	(26028.04, 26075.64)
energy	1493.5806846618652	1385.7293510437014	2142.1102752685547	2009.7729721069336	1979.0270462036133	1753.4940719604492	1716.4840621948242	1690.295150756836	1690.2395324707031	1677.987075805664	1928.5065673828124	1916.4611083984375
