16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
62.64749526977539	72.94271469116211	67.09264755249023	104.24240112304688	96.87952423095702	94.89276123046875	82.42144775390624	80.74964904785156	80.19257354736328	79.23591613769531	79.87058258056639	90.5640869140625	90.909912109375
62.65388488769531	73.01362991333008	67.16779708862305	104.2624282836914	96.76581573486328	94.9269332885742	82.98880004882811	80.46393585205078	80.11331176757812	78.25607299804686	79.54524993896484	90.87661132812501	90.8483154296875
62.61381149291992	72.74192810058592	67.13930130004884	104.32115936279295	96.8349151611328	94.83091735839844	82.38031768798827	80.17062377929686	79.44483947753906	78.60843658447266	79.26088714599608	90.50795898437501	89.923291015625
62.571773529052734	72.96091079711914	67.41264343261719	104.32992553710938	96.9546432495117	95.26840209960938	83.02050018310545	80.4579849243164	79.66062927246094	79.28306579589844	78.7286911010742	89.75727539062498	89.6214111328125
62.56725311279297	73.03880691528322	67.14370727539062	104.13377380371094	96.70919036865234	94.74790191650392	82.87154388427733	80.55198669433594	79.443603515625	78.92127227783203	78.96009063720702	90.40371093750001	90.8693359375
62.643280029296875	72.80513763427734	67.10000991821289	104.23249053955078	96.44645690917969	95.10777282714842	82.64199829101562	80.61515808105469	80.04322814941406	79.00312042236327	79.61798858642577	90.03591308593751	90.897412109375
62.68013000488282	73.0227279663086	67.27790832519531	104.48222351074219	96.41683959960938	95.17710113525389	82.96181488037108	80.3280029296875	80.12663269042969	79.72972869873048	79.53218078613281	90.677880859375	90.9640625
62.565765380859375	73.08589935302734	67.14899063110352	104.37199401855467	97.04370117187499	95.08255004882812	82.35260009765626	80.2671661376953	79.8870849609375	79.03287506103514	79.25930786132812	90.659375	90.194677734375
62.53467559814454	72.82047271728516	67.09102630615234	104.29843139648436	96.60557556152344	94.90608215332033	82.5959701538086	80.31935119628906	79.62162780761719	78.46076202392578	78.4280776977539	90.9126708984375	90.5309326171875
62.64978408813476	72.93371200561523	67.34813690185547	104.01798248291016	96.87828826904295	95.035400390625	82.45060729980467	80.2679214477539	79.8534164428711	78.97208404541016	78.73109436035156	90.990380859375	90.5989990234375
62.66334533691406	72.91046142578125	67.3443603515625	104.32733917236327	96.78524780273438	95.02706909179686	82.51318359374999	80.96765899658203	79.910888671875	78.97382354736327	79.87257385253906	90.6608642578125	90.8484375
62.652950286865234	72.82808303833008	67.35204696655273	104.27842712402344	96.66458129882814	95.22248840332033	82.55250549316405	80.74818420410156	79.59539794921875	79.18276977539061	79.60132598876953	90.62099609375001	89.9457275390625
62.654247283935554	72.93176651000977	67.05598831176758	104.30104064941406	96.62894439697267	95.14684295654297	83.09193420410155	81.04470062255861	80.0277328491211	79.0198974609375	78.42597198486327	90.65546875000001	90.78732910156249
62.646217346191406	72.82608032226562	67.49399185180663	104.32070159912107	96.7983627319336	95.75113677978514	82.47299194335936	80.79318237304689	80.10287475585938	79.00840759277342	78.40109252929688	91.2403564453125	90.8442626953125
62.76298522949219	72.88843154907227	67.16266632080078	104.15650177001952	96.77325439453125	95.15505981445311	82.34978485107423	81.22290802001953	79.66159057617188	79.52059936523438	79.5380401611328	90.0721923828125	90.23815917968751
62.592182159423835	72.86357879638672	67.27500915527344	104.29474639892577	96.67153930664064	95.18312072753906	82.51979827880858	81.35920715332031	80.0995101928711	78.9781265258789	78.99767303466795	90.96865234375	91.2354736328125
62.60417938232422	72.92242050170898	67.16665267944337	104.24146270751953	96.98410034179688	95.08193206787108	82.63636779785155	80.31566619873047	79.92693328857422	79.19730377197266	79.21144866943358	90.915087890625	90.267529296875
62.524356842041016	72.82777786254883	67.00977325439453	104.09523010253906	97.03065490722655	95.08289337158203	83.11495971679686	80.5806655883789	79.46317291259766	79.47978973388672	78.45128631591797	90.93037109375001	90.3404296875
62.663326263427734	72.91248321533202	67.36988067626953	104.34432220458984	96.77309417724608	94.93588256835936	82.81468963623047	79.98534393310547	79.83377838134766	79.22110748291016	79.00174713134766	90.919873046875	90.93078613281249
62.644176483154304	73.04250717163086	67.1943473815918	104.24040985107422	96.73526000976562	94.9060592651367	82.80200958251952	80.84795379638672	79.43701171875	79.2479782104492	79.2490768432617	90.9218017578125	90.8406494140625
62.719745635986335	72.89619445800781	67.27554321289062	104.37904357910156	96.7902145385742	95.33118438720703	82.42309570312499	80.59291076660158	80.03773498535156	79.50574493408203	79.29439544677733	91.5658447265625	89.5541015625
62.47150421142579	73.04101943969727	67.07599639892578	104.46995544433591	96.51727294921875	94.92791748046874	83.14530944824217	80.31163787841797	79.29867553710938	78.93791198730469	79.36530303955078	91.4915283203125	90.5734375
62.67242431640624	72.85743713378908	67.13279724121095	104.0075225830078	96.4789810180664	95.17046356201172	82.6633071899414	80.6253662109375	79.86245727539062	79.72760009765625	79.01870727539062	90.950244140625	90.815966796875
62.694644927978516	72.88152694702148	67.16453552246094	104.2012481689453	96.3676528930664	94.8819122314453	82.89351654052733	80.13750457763672	79.689697265625	79.75531768798828	78.90339660644531	91.18320312499999	90.55842285156251
62.59925842285156	72.87666320800781	67.24411010742188	104.28787994384766	96.42459869384764	95.37831115722656	82.2538833618164	80.3891830444336	80.05034637451172	79.26866912841797	79.81393432617188	91.83796386718751	90.5614501953125
62.626686096191406	73.0995559692383	67.32540130615234	104.18678283691405	96.52619934082031	94.87454223632812	82.54190826416014	80.92424011230469	79.67227935791017	79.9687728881836	79.26592254638672	91.217529296875	90.23876953125
62.62157440185547	73.11519622802734	67.14706420898436	104.51751708984376	96.6716766357422	95.20667266845702	82.3542251586914	80.91126251220703	79.54408264160156	80.02789306640625	78.6925048828125	91.490087890625	90.882958984375
62.64076232910156	72.84149169921876	67.27668762207031	104.33223724365234	96.79229736328125	95.64534759521483	82.77896118164062	80.31635284423828	79.87261962890625	80.0167236328125	78.17042541503906	91.4072021484375	91.1691650390625
62.738399505615234	72.98118591308594	67.43026733398438	104.27927398681639	96.48310089111327	95.18767547607422	82.67827606201172	80.91709899902344	80.04396057128906	79.9830093383789	79.50867462158202	90.917431640625	90.88564453125
62.581939697265625	73.09118270874023	67.09470748901367	104.27966308593749	96.35073852539061	95.09385681152344	82.59727478027342	80.3100814819336	79.85236358642578	79.78079223632812	79.2330093383789	91.16220703125	89.58615722656249
62.68644332885742	72.83512115478516	67.07389831542969	104.09042358398436	97.04894256591797	95.56571960449217	82.73123931884766	80.52628326416016	79.23532104492188	79.22117614746092	78.69051361083984	90.6688232421875	89.893896484375
62.76010513305663	73.13116073608398	67.24056243896484	104.29559326171875	96.20668029785156	95.04661560058592	82.34422302246094	81.10791778564453	79.57608032226564	79.69839477539062	79.02127075195311	90.4475830078125	90.90947265625
62.57675170898437	72.95907974243164	67.445068359375	104.1261978149414	96.63638305664062	95.23622131347658	83.08598327636717	80.87711334228516	80.09200286865236	79.71796417236328	78.3907241821289	89.8205322265625	90.55927734375
62.74829864501953	72.99318313598633	67.02520370483398	104.01338195800781	96.68829345703125	95.30287170410156	82.88209533691405	81.01879119873047	79.46905517578125	79.72654724121094	79.0253677368164	90.411376953125	90.586279296875
62.53042221069336	72.85739898681642	66.97763442993164	104.34008789062497	96.57861328125	95.03448486328125	83.00207519531249	81.05886840820314	79.50464630126953	79.4509506225586	78.98574829101562	90.96616210937499	89.91982421875
62.6968002319336	73.23240280151367	67.32515335083008	104.0950927734375	96.57833862304689	95.37444305419922	82.53369140624999	81.06001281738281	79.90276336669922	79.2051544189453	79.23614501953124	90.98679199218749	90.851904296875
62.58718490600587	72.89857864379883	67.1713638305664	104.23004150390624	96.57234191894533	94.9719772338867	82.8633041381836	81.19937896728517	80.05236053466797	79.7175750732422	78.14527130126953	91.19045410156251	90.5223388671875
62.49580383300782	72.91885375976562	67.0356559753418	104.21022033691406	96.73386383056642	95.04544830322266	82.7025375366211	80.42488861083984	79.86907196044922	79.31240844726562	79.5647735595703	90.9077392578125	90.14350585937498
62.52092361450196	72.89209365844727	67.40455627441406	104.43067932128905	96.61576080322267	95.22592163085938	82.9961471557617	80.62312316894531	79.68653869628908	79.20039367675781	79.29359436035156	91.26855468749999	90.2672607421875
62.65281677246094	73.05688858032228	67.4397850036621	104.18701171875	96.47518157958984	95.34345245361328	82.80631256103516	80.45317840576172	79.73295593261719	79.30220031738281	78.1347427368164	90.985888671875	90.2614990234375
62.57308959960938	72.96443939208984	67.20710754394531	104.10706329345703	96.57360076904297	95.17213439941405	82.45207214355467	80.87416076660156	79.65886688232423	79.01277923583984	78.10659027099608	90.67458496093751	90.933837890625
62.69765853881837	72.75201797485352	67.2076416015625	104.26293182373045	96.8994140625	95.53660583496094	82.94435119628906	81.0468521118164	80.12008666992188	79.35511779785156	77.88292694091797	90.0567138671875	91.1661376953125
62.53217697143554	72.99884796142578	67.23686218261719	104.2455825805664	96.48916625976561	95.2892074584961	82.6937026977539	80.12677001953125	80.1353988647461	78.77014160156249	79.20600128173828	90.6733642578125	90.6114990234375
62.636737823486335	72.96182632446289	67.2308349609375	104.13496398925783	96.70410919189453	94.90523529052733	83.22743225097656	80.30667114257812	79.89813995361328	78.71809387207031	79.59093475341795	90.93967285156249	89.36301269531249
62.64568328857422	72.78156280517578	67.06937789916992	104.21598815917969	97.07565307617188	95.42871093750001	82.57994842529295	80.29513549804688	79.50661468505861	79.26299285888673	79.08098602294922	91.14721679687501	91.11579589843751
62.58672714233399	73.01206588745117	67.24529266357422	104.0230178833008	96.97029876708983	95.1459274291992	83.27037048339842	80.912109375	79.89681243896484	79.02685546875	78.46087646484375	90.9253662109375	90.5901123046875
62.680416107177734	72.89251327514648	67.17744827270508	104.39547729492186	96.56153869628906	95.1825485229492	82.30741882324219	80.61891174316406	79.66939544677734	78.7880172729492	79.01149749755858	91.233203125	91.32575683593751
62.443218231201165	72.92024612426758	67.00170516967773	104.15208435058594	96.47412872314453	95.40728759765625	82.90823364257812	80.14913177490234	79.73171997070312	79.47360992431639	79.30721282958984	90.9765869140625	90.612744140625
62.57146835327149	72.85564422607422	67.12623596191408	104.0804443359375	96.86817169189453	95.0379867553711	82.36843872070311	80.5990447998047	79.75117492675783	79.00298309326172	79.01976013183594	91.4851806640625	91.0819580078125
62.71686553955079	72.87778854370117	67.6045036315918	104.26789855957031	96.58506774902345	95.06888580322264	82.99809265136719	80.91513061523438	80.08573150634766	79.02436065673828	78.14682769775389	91.81704101562502	91.221533203125
62.68226623535156	72.80889511108398	67.17851638793947	104.16645812988281	96.45540618896484	95.12411499023438	82.48045349121092	80.70206451416016	80.09969329833984	79.49560546875	78.34208679199217	91.265087890625	90.173583984375
62.66050338745118	72.9193115234375	67.13161468505861	104.28115081787108	97.02127075195311	95.0613327026367	82.63428497314453	81.29821014404297	79.6249465942383	79.19309234619139	79.14690399169922	91.80717773437502	89.6416748046875
62.65388488769531	73.06716918945314	67.35794067382812	104.16554260253906	96.56845092773439	95.23558044433592	83.10182189941405	81.24808502197267	80.04423522949219	78.93649291992188	79.29425811767578	91.49357910156249	89.82409667968749
62.69695281982422	73.12625885009766	67.34146118164062	104.38144683837889	96.22020721435547	95.26810455322267	82.58775329589844	80.8685302734375	79.8647689819336	79.51602172851562	79.19469451904297	90.9715087890625	91.25832519531251
62.495765686035156	73.067569732666	67.07344055175781	104.2730941772461	97.00946044921874	94.9339599609375	83.0016632080078	80.73056030273438	80.0767593383789	79.20563507080078	77.86077117919922	91.53671875000002	90.837109375
62.45918273925781	72.91866302490234	67.14187622070312	103.98994445800781	96.3746566772461	95.14759826660155	82.32408142089844	81.07221221923828	78.89877319335938	78.94189453124999	78.67813110351562	91.2253662109375	90.24538574218751
62.680091857910156	72.92083740234375	67.16581344604492	104.32889556884764	96.85638427734375	94.76863861083986	82.5219039916992	81.36296081542969	80.00447845458984	78.4679946899414	79.58484649658203	90.93405761718749	90.17539062499999
62.578392028808594	72.93481826782227	67.16276168823242	104.16764831542969	96.4207763671875	94.90724945068358	82.67820739746094	80.14949798583984	80.09234619140625	78.25618743896484	79.56903076171874	91.9929443359375	91.48662109375
62.56622314453125	72.9397964477539	67.30566024780273	104.03096008300781	96.6042709350586	95.23125457763673	82.89278411865233	80.78810119628906	79.45809173583986	78.74674987792969	78.92234802246094	90.91347656250001	91.1673095703125
62.694129943847656	72.9241943359375	67.03838348388672	104.61437988281249	96.85459899902342	94.98667144775389	82.55843353271484	80.89263153076172	79.87760925292969	79.39089202880858	78.40621948242188	91.439697265625	90.31770019531248
62.539176940917976	72.89283752441406	67.2340202331543	104.21997070312501	96.60372161865236	94.84957122802733	82.42385101318358	80.3543472290039	79.69912719726562	78.67904663085938	78.65583801269531	91.39877929687499	89.62041015625
62.63212203979492	72.74898529052734	67.17683792114258	104.35810089111325	96.99849700927733	95.19241333007812	83.01097869873045	80.27043914794922	79.87989807128906	78.48660278320312	79.54728698730467	90.3826904296875	90.50935058593751
62.772674560546875	72.93014526367188	67.2402572631836	104.17570495605467	97.2802505493164	95.08783721923827	82.75071716308592	80.7572250366211	79.23955535888672	79.49926757812501	79.54309844970702	90.416357421875	90.5867431640625
62.57762908935546	72.85310745239259	67.14694976806642	104.19873046874999	96.64338684082033	95.02722930908202	82.7896728515625	81.07525634765626	80.28460693359375	78.6961441040039	78.71225738525389	90.4108154296875	91.502197265625
62.58214950561524	72.99360275268555	67.21925735473633	104.21855163574219	96.33936309814452	95.2942886352539	82.59510040283202	81.10258483886719	79.31046295166016	79.49910736083986	78.96661376953124	90.3731689453125	89.5532958984375
62.594947814941406	72.83916473388672	67.09829330444336	104.3050003051758	96.68536376953125	95.10864257812499	83.05977630615234	80.58126068115234	80.1072006225586	79.52742004394533	79.48162078857422	90.75693359375	90.5402099609375
62.80153274536133	72.87683486938477	67.34428405761719	104.40575408935545	97.21495056152344	94.99253082275389	82.54362487792967	80.5818328857422	79.87399291992188	78.45755767822266	79.29888153076172	90.96748046875	90.856005859375
62.53095626831055	72.91267395019531	66.97383880615234	104.42454528808592	96.36717224121094	95.71000671386717	82.69058990478516	80.6495132446289	80.08948516845703	79.73309326171876	78.9902572631836	90.94165039062501	90.6012451171875
62.5100326538086	73.06493759155273	67.08988189697266	104.18703460693358	96.42903900146484	95.4166030883789	82.68681335449217	80.29950714111327	79.72286224365234	79.74190521240236	79.00142669677733	90.9449462890625	89.9141845703125
62.78409957885742	72.85055160522461	67.27476119995117	104.5107192993164	96.6852264404297	95.07570648193358	83.00514221191405	80.92595672607422	79.71114349365234	79.46468353271484	78.45934295654297	90.9978759765625	89.903759765625
62.88774490356446	72.89661407470703	67.15375900268555	104.29115295410156	96.57073974609375	94.79422760009767	82.49176025390624	80.3075180053711	79.47427368164064	79.97044372558594	79.03880310058594	90.9261474609375	91.10493164062501
62.60080337524414	72.87847518920898	67.16064453125	104.4521484375	96.50562286376952	95.18614196777342	82.6216049194336	80.42807006835938	79.25994873046875	79.52027893066406	79.30377960205077	90.98461914062499	90.582080078125
62.56172180175781	72.78194427490234	67.21445083618164	104.2408676147461	96.87762451171874	95.03807830810545	82.67161560058594	81.05106353759767	79.44387817382812	80.01805114746094	78.69483947753906	90.98427734375	91.128857421875
62.57211685180665	72.8658676147461	67.33707427978516	104.19534301757811	96.79504394531249	95.21981048583983	82.69720458984374	80.85264587402344	79.73343658447266	79.74872589111328	78.97725677490234	90.3263916015625	89.55705566406249
62.710399627685554	72.93680191040039	67.3226547241211	104.48551940917967	96.56341552734376	94.90683746337889	82.6362075805664	81.50491333007812	79.93311309814453	79.73741912841798	79.57733917236328	90.3701171875	89.90334472656251
62.62872695922852	73.0463981628418	67.17525482177736	104.41818237304685	96.4335250854492	95.15792083740233	82.53813171386717	81.36849975585938	80.26068878173828	79.45431518554688	79.57807159423828	90.6513427734375	91.22158203125
