	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3468.583658786123	4600.458998021071	4239.643134944066	6320.3750772679105	7115.003539294731	12282.719331629136	14951.578776041666	18959.75662490069	19485.7120513916	21547.03140258789	21030.21251621531	23421.51773386988
runtime	0.00598	0.00492	0.00602	0.00376	0.00328	0.0017	0.0015	0.00118	0.00128	0.0012	0.00134	0.00116
timestamp	(3536.04, 3542.02)	(4460.86, 4465.78)	(5389.62, 5395.64)	(6310.96, 6314.72)	(7226.04, 7229.32)	(8132.82, 8134.52)	(9035.8, 9037.3)	(9936.86, 9938.04)	(10836.74, 10838.02)	(11736.46, 11737.66)	(12636.38, 12637.72)	(13535.92, 13537.08)
energy	20.742130279541016	22.63425827026367	30.627182006835934	28.51753234863281	28.00465393066406	25.056747436523434	26.912841796874996	26.847015380859375	29.9300537109375	31.02772521972656	36.0710205078125	34.77626953125
