	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2790.938976199128	4137.612403707301	3330.600182741683	4989.843317531647	5642.393615348207	9672.721227010092	13378.731409708658	16834.632210109547	20175.457000732422	21569.769723074776	21272.706985473633	23710.78379013959
runtime	0.00602	0.00376	0.00604	0.00374	0.00326	0.00168	0.0012	0.00092	0.00076	0.0007	0.0008	0.00068
timestamp	(3219.12, 3225.14)	(4149.34, 4153.1)	(5072.8, 5078.84)	(6001.88, 6005.62)	(6917.54, 6920.8)	(7830.18, 7831.86)	(8734.02, 8735.22)	(9635.4, 9636.32)	(10535.86, 10536.62)	(11436.14, 11436.84)	(12335.38, 12336.18)	(13234.42, 13235.1)
energy	16.80145263671875	15.557422637939453	24.14019012451172	22.39441680908203	22.073043823242184	19.500205993652344	19.265373229980465	18.585433959960938	18.40001678466797	18.11860656738281	21.783251953125003	20.637866210937503
