	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3217.783261302323	4612.628449784948	3842.5572713216147	5756.995257209329	6294.466966500311	11154.695998790652	16512.466689287605	20573.69550069173	21787.97721862793	23680.99625046189	22765.568324497766	25012.042787339953
runtime	0.00598	0.00376	0.006	0.00374	0.00326	0.00172	0.00118	0.00096	0.0008	0.00074	0.00084	0.00072
timestamp	(3641.72, 3647.7)	(4565.58, 4569.34)	(5495.22, 5501.22)	(6413.92, 6417.66)	(7328.84, 7332.1)	(8233.7, 8235.42)	(9136.64, 9137.82)	(10037.38, 10038.34)	(10937.68, 10938.48)	(11836.9, 11837.64)	(12736.94, 12737.78)	(13636.64, 13637.36)
energy	19.24234390258789	17.343482971191406	27.666412353515625	25.837394714355465	24.623954772949215	23.023292541503903	23.381652832031246	23.700897216796875	20.916458129882812	21.028724670410156	24.4775390625	23.0510986328125
