	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2903.875136217534	4215.3961804448345	3490.5301024582213	5201.304212529609	5884.515727224525	10015.106201171875	13771.963901207095	17559.329668680828	19429.517346759174	21922.38049629407	21385.76951137809	23323.798179626465
runtime	0.00604	0.00392	0.00604	0.00376	0.00326	0.0017	0.00122	0.00096	0.00086	0.00078	0.00086	0.0008
timestamp	(3324.78, 3330.82)	(4252.76, 4256.68)	(5178.44, 5184.48)	(6104.92, 6108.68)	(7020.4, 7023.66)	(7930.92, 7932.62)	(8834.58, 8835.8)	(9735.86, 9736.82)	(10635.84, 10636.7)	(11536.08, 11536.86)	(12435.6, 12436.46)	(13334.86, 13335.66)
energy	17.539405822753906	16.52435302734375	25.299362182617188	23.468284606933594	23.02022552490234	20.43081665039062	20.162155151367184	20.228347778320316	20.051261901855465	20.51934814453125	23.541455078125004	23.883569335937505
