unit	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
minI	1992.968345841231	2337.9627198464436	3481.990412661904	2788.3770119430674	4163.761878608007	4721.214476809559	8087.584248407846	11720.834038886209	15304.410457611084	18754.134806551676	21048.72413303541	20174.739896789077	22641.540094234017
maxI	1997.379164113733	2343.4545239831646	3488.891585700973	2792.506684405536	4173.214523389656	4728.441819166525	8114.517018458733	11781.821932111468	15420.454852985886	18958.686858184577	21254.08774928043	20359.75549007668	22911.20504187705
avrgI	1995.3525745653797	2340.9216659914455	3485.744969861675	2790.4179035076286	4168.501302993717	4725.185380739306	8099.29377563028	11745.433113028717	15339.966928563603	18836.53262003456	21139.966613710258	20250.318941698817	22741.986257685865
minD	0.04664	0.0467	0.02878	0.04672	0.02878	0.02494	0.01252	0.0084	0.00632	0.0051	0.00454	0.00512	0.00452
maxD	0.04686	0.0469	0.02896	0.04692	0.029	0.02512	0.01268	0.00852	0.00644	0.00522	0.00464	0.00522	0.00462
avrgD	0.04674500000000001	0.04679939999999999	0.0288594	0.0468124	0.028871400000000002	0.025034999999999998	0.012592199999999998	0.0084578	0.006384800000000001	0.005169199999999998	0.0045878	0.005169999999999999	0.0045882
minE	93.0892562866211	109.3171501159668	100.37252426147461	156.38150024414062	143.94802093505857	141.3831024169922	121.71189880371094	118.34630584716795	116.44198608398438	115.64469909667969	114.84324645996092	132.6447509765625	132.012353515625
maxE	93.46858978271484	109.83917236328125	100.94532012939453	157.10323333740232	145.04319763183594	142.45539093017578	123.15685272216797	120.15758514404295	118.5106887817383	117.95420837402342	117.68197631835939	135.332763671875	134.7525634765625
avrgE	93.27274913787842	109.5537281036377	100.5964958190918	156.75138954162597	144.42053970336914	141.95400718688964	122.38541084289551	119.20853416442871	117.53094612121582	116.84330223083496	116.38277984619141	134.00815649414062	133.5604658203125
