unit	8_no_PLL	16	24	48	72
minI	4536.072900690184	8392.333984375	12546.643343838778	22141.97958669355	29755.81242487981
maxI	4584.4704095571315	8613.303855613425	12884.63451244213	23152.505197832663	31697.998046875
avrgI	4556.8556773453865	8571.040915351645	12735.006287443117	22553.689402918662	30771.27427321214
minD	0.163	0.081	0.054	0.031	0.025
maxD	0.164	0.082	0.055	0.031	0.026
avrgD	0.16309	0.08159999999999998	0.05447000000000001	0.031000000000000014	0.025249999999999998
minE	2218.1396484375	2064.51416015625	2038.87939453125	2059.2041015625	2267.3034667968755
maxE	2250.640869140625	2117.431640625	2120.635986328125	2153.1829833984375	2381.4697265625
avrgE	2229.532699584961	2098.164825439453	2080.9218978881836	2097.4931144714355	2330.6121826171875
