group	16	30	60	150
FFT	-0.0	0.001	0.001	-0.024
bubble_sort	0.001	-0.001	0.001	0.0
dijkstra	-0.0	-0.0	0.001	0.001
kalman	0.007	0.008	0.009	0.05
mat_mul	-0.001	0.0	-0.0	0.002
pointer_chase	0.0	-0.0	-0.0	0.001
recursion	0.0	-0.0	0.0	0.001
rsa_dec	0.0	-0.0	-0.0	0.0
rsa_enc	0.0	0.0	-0.0	0.0
sine	-0.0	0.0	0.0	0.001
