unit	8_no_PLL	16	24	48	72
minI	4180.230609013872	8013.050940728956	11946.326903714478	21785.571420793054	30092.44441986084
maxI	4197.242398741384	8061.379387030163	12008.171955137763	22145.920905514038	30804.964765232413
avrgI	4184.461532931153	8046.075600534252	11979.408614405762	21942.941249377764	30387.580406678328
minD	0.03014	0.01534	0.01036	0.00552	0.00394
maxD	0.0304	0.01552	0.01052	0.0056	0.00402
avrgD	0.0302578	0.015407599999999999	0.010433399999999999	0.005556200000000001	0.0039834
minE	378.28577041625977	369.6437072753907	372.0968627929687	361.90938949584955	355.9516525268555
maxE	381.6745376586914	374.28342819213873	377.56164550781244	369.832763671875	368.04210662841797
avrgE	379.837738609314	371.9120962142944	374.9575870513916	365.75654697418213	363.1371826171875
