unit	8_no_PLL	16	24	48	72
minI	4655.817971505835	8800.315971764938	13076.022739324095	24582.47332505777	35265.97350608301
maxI	4677.219671445793	8845.087993575866	13227.200162583504	24902.34375	35624.64032854353
avrgI	4664.364253960752	8814.973715566637	13153.815871718582	24717.44363850505	35460.31512729772
minD	3.33	1.659	1.104	0.567	0.392
maxD	3.332	1.661	1.106	0.568	0.393
avrgD	3.3308500000000003	1.6602000000000001	1.10485	0.5676499999999999	0.3924500000000001
minE	46525.58898925781	43829.31518554687	43347.015380859375	41876.5869140625	41480.34667968751
maxE	46739.45617675781	44048.538208007805	43808.48693847657	42433.59374999999	41971.02355957031
avrgE	46608.89253616333	43903.84826660156	43598.963928222656	42092.55294799805	41749.18899536133
