unit	8_no_PLL	16	24	48	72
minI	4747.522022077429	8999.063122657037	13313.936899943525	23832.60524019282	31786.466899671053
maxI	4814.178837455719	9241.04259860131	13608.420767435213	24728.194527004078	34119.88954286317
avrgI	4784.933408807179	9159.932207777341	13453.52531285136	24253.54695562739	32732.219499341118
minD	0.247	0.123	0.082	0.046	0.037
maxD	0.248	0.125	0.083	0.047	0.038
avrgD	0.24779000000000007	0.12390000000000004	0.08258000000000001	0.046699999999999985	0.03718999999999999
minE	3517.913818359375	3333.847045898437	3294.3878173828125	3336.135864257813	3554.214477539062
maxE	3577.651977539063	3437.6678466796875	3376.28173828125	3467.8344726562505	3787.3077392578116
avrgE	3556.9775390625	3404.755439758301	3332.917528152466	3397.69775390625	3651.758737564087
