	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3003.198037415872	4241.858768579013	3647.7350220148587	5440.411867795291	6151.048598750945	10699.323952769319	14393.948915093766	18589.349893423227	21720.91461363293	24290.334458319132	23371.37096656297	26169.872283935547
runtime	0.0231	0.01646	0.02314	0.0143	0.0124	0.00626	0.00482	0.00364	0.00336	0.00298	0.00334	0.003
timestamp	(1778.06, 1801.16)	(2779.8, 2796.26)	(3798.46, 3821.6)	(4797.74, 4812.04)	(5771.32, 5783.72)	(6716.22, 6722.48)	(7640.98, 7645.8)	(8558.1, 8561.74)	(9470.72, 9474.08)	(10380.72, 10383.7)	(11291.26, 11294.6)	(12201.1, 12204.1)
energy	69.37387466430664	69.82099533081055	101.2903060913086	93.35746765136719	91.52760314941405	80.37332153320311	83.25460052490233	81.19828033447264	87.57872772216797	86.8622360229492	99.91728515625	100.4923095703125
