16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
944.9985122680664	1049.633960723877	1185.882167816162	1521.3553161621096	1412.932273864746	1389.6767120361328	1260.4270248413086	1424.073486328125	1401.2355880737305	1565.7807312011719	1555.9181671142576	1801.993798828125	1789.396435546875
945.4054832458497	1050.581932067871	1186.4637184143064	1520.6756286621094	1413.4525909423828	1389.3807220458982	1261.4739761352537	1427.3741683959959	1399.202453613281	1564.156814575195	1557.3825759887693	1803.1398681640626	1788.26162109375
946.5381240844725	1050.2211570739746	1185.9280014038086	1523.0237960815427	1413.6189422607422	1390.211608886719	1263.5171356201172	1424.795997619629	1398.7613296508787	1564.405517578125	1556.685012817383	1800.8751708984375	1791.7853515625
946.0539817810059	1049.7829055786133	1184.7847747802737	1520.7965698242188	1411.2058181762695	1388.612548828125	1261.255874633789	1425.1981201171877	1400.1115264892576	1564.6925811767576	1561.19620513916	1802.7432373046875	1788.7933349609373
946.3413047790526	1050.3650283813477	1186.6276931762695	1522.293731689453	1412.5369262695312	1391.5064849853516	1259.5344543457031	1424.9314498901367	1399.5661926269531	1564.7684555053709	1558.3263931274412	1802.9452148437501	1790.54453125
946.08154296875	1050.6211280822754	1185.6226539611816	1521.54320526123	1413.755126953125	1389.832466125488	1261.3900680541992	1423.1068496704102	1398.36710357666	1566.1819381713867	1559.3185958862305	1802.6623046875002	1788.5162353515625
945.855007171631	1050.3593444824219	1185.6871604919431	1522.6599884033203	1411.6712036132812	1388.663932800293	1260.1325454711912	1425.0126342773438	1399.3730392456052	1567.5312423706052	1555.2648468017576	1800.7585937499998	1788.0875244140623
947.1495246887207	1049.9245834350586	1184.6634101867676	1522.154914855957	1414.0540237426758	1388.665946960449	1264.2588958740232	1424.6030960083008	1397.5722427368166	1566.5109558105466	1556.3692245483398	1802.8739013671875	1786.7665283203123
946.7133712768555	1050.418701171875	1184.8479843139648	1520.14567565918	1412.4585571289062	1390.6313095092773	1261.2085189819336	1425.0352935791018	1401.2273254394531	1565.920394897461	1558.2410202026365	1800.9212402343749	1790.215673828125
946.7706108093262	1050.2051544189453	1187.5829124450684	1523.1338653564453	1414.0978088378906	1390.868797302246	1259.9453887939453	1424.4048385620115	1399.8899230957031	1566.7763214111328	1557.8102416992185	1803.930029296875	1787.3924316406249
