unit	8_no_PLL	16	24	48	72
minI	4462.714667792793	8537.004342415845	12922.315174722906	23729.81186939462	33564.72062475888
maxI	4484.196943303388	8663.133643139368	13080.248420621141	24084.116845922086	34132.59247202932
avrgI	4471.379497989041	8637.707467485276	13022.02476484916	23869.11751850787	33868.75250726609
minD	1.221	0.608	0.405	0.223	0.162
maxD	1.222	0.61	0.406	0.224	0.163
avrgD	1.2213333333333334	0.6090666666666666	0.4054	0.22306666666666664	0.1625
minE	16346.923828125002	15597.106933593748	15718.276977539062	15875.244140625002	16312.454223632814
maxE	16425.979614257812	15827.545166015625	15914.199829101562	16112.274169921877	16613.983154296875
avrgE	16383.134841918945	15782.81078338623	15837.379455566406	15973.208618164062	16510.971069335938
