	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2612.586349970358	3882.1094007377164	3122.0212744957453	4659.712492530026	5293.063459725216	9078.11603030643	12946.577072143555	16768.455505371094	20000.366937546503	21965.60234859072	21343.79744529724	23948.65270246539
runtime	0.01074	0.00664	0.01076	0.0067	0.0058	0.00296	0.002	0.00154	0.00126	0.00116	0.00128	0.00114
timestamp	(793.26, 804.0)	(1750.1, 1756.74)	(2692.52, 2703.28)	(3648.28, 3654.98)	(4581.86, 4587.66)	(5507.68, 5510.64)	(6419.8, 6421.8)	(7326.02, 7327.56)	(8230.18, 8231.44)	(9133.18, 9134.34)	(10034.42, 10035.7)	(10937.72, 10938.86)
energy	28.05917739868164	25.777206420898438	40.31153869628906	37.464088439941406	36.83972167968749	32.24546813964844	31.071784973144528	30.988105773925778	30.240554809570316	30.576118469238285	34.969677734375004	34.9458740234375
