	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2987.2034387818517	4458.275643196908	3586.3794497589565	5452.809033093152	6186.130974027846	10741.066288303684	14970.657872218711	19095.034538945067	22273.15169114333	24922.107828074488	24007.94396033654	26697.530584820248
runtime	0.01078	0.00666	0.01072	0.00666	0.00576	0.00296	0.00204	0.00158	0.0013	0.00116	0.0013	0.00118
timestamp	(1234.72, 1245.5)	(2177.58, 2184.24)	(3133.62, 3144.34)	(4072.58, 4079.24)	(5002.12, 5007.88)	(5917.9, 5920.86)	(6825.5, 6827.54)	(7730.72, 7732.3)	(8633.2, 8634.5)	(9535.94, 9537.1)	(10438.32, 10439.62)	(11339.8, 11340.98)
energy	32.20205307006836	29.69211578369141	46.13518524169922	43.57884979248046	42.758537292480476	38.15226745605468	36.648170471191406	36.204185485839844	34.746116638183594	34.69157409667969	39.94921875	40.323950195312506
