	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3259.649917260924	4548.236651298327	3934.6390619791064	5955.327313472137	6728.810277478448	11785.081914953284	15439.26988911425	19507.086795309315	21765.182758199757	24038.20617289483	23309.0389734027	25746.05208176833
runtime	0.01072	0.0078	0.01078	0.00662	0.0058	0.00296	0.00234	0.00184	0.00174	0.00158	0.00174	0.00156
timestamp	(1013.98, 1024.7)	(1962.88, 1970.68)	(2912.98, 2923.76)	(3860.44, 3867.06)	(4791.96, 4797.76)	(5712.9, 5715.86)	(6622.46, 6624.8)	(7528.24, 7530.08)	(8431.38, 8433.12)	(9334.2, 9335.78)	(10235.68, 10237.42)	(11138.54, 11140.1)
energy	34.94344711303711	35.47624588012695	50.89849090576172	47.30912017822265	46.83251953124999	41.860610961914055	43.35346984863282	43.07164764404296	45.445701599121094	45.576438903808594	51.9138916015625	51.409716796874996
