unit	8_no_PLL	16	24	48	72
minI	3843.3074951171875	7218.233744303386	10796.356201171875	18823.79705255682	27908.3251953125
maxI	3916.7897454623517	7702.531485721983	11331.1767578125	22349.54833984375	33891.95033482143
avrgI	3880.7791446240403	7469.01029827951	11106.905083907277	21047.637245871803	30139.7739137922
minD	0.057	0.029	0.019	0.01	0.007
maxD	0.058	0.03	0.02	0.011	0.008
avrgD	0.05766000000000002	0.029080000000000005	0.019499999999999997	0.010139999999999998	0.007080000000000002
minE	657.2055816650391	633.5906982421875	635.5590820312499	596.923828125	586.0748291015625
maxE	681.5214157104492	673.7823486328125	679.87060546875	683.7158203125	724.4110107421875
avrgE	671.3052749633789	651.5847587585449	649.5780944824219	639.9713516235352	640.0935745239258
