unit	8_no_PLL	16	24	48	72
minI	4082.404242621528	7778.029971652561	11801.767349243164	22061.74788936492	32084.87374441964
maxI	4108.937581380208	7980.177137586806	12095.133463541666	23685.709635416668	35031.890869140625
avrgI	4096.220413695797	7834.388114986347	11984.76073838411	23080.85140105217	33874.54904828753
minD	0.179	0.089	0.059	0.03	0.02
maxD	0.18	0.09	0.061	0.031	0.021
avrgD	0.17973999999999996	0.08985999999999997	0.05994	0.030360000000000005	0.020439999999999996
minE	2192.8710937499995	2090.3778076171875	2124.3181228637695	2035.0799560546875	1987.335205078125
maxE	2218.8262939453125	2154.6478271484375	2177.1240234375	2143.2037353515625	2118.1182861328125
avrgE	2208.763904571533	2111.9927501678467	2155.079984664917	2101.908416748047	2076.5691089630127
