unit	16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
minI	2105.7507881901097	2449.2949777965378	3662.2881485000303	2921.9452558497564	4386.46023454575	4979.01383719402	8625.402836805424	12569.035997499908	16538.541102351355	20412.06302039806	23046.985341709424	21991.33804129977	24806.145125744388
maxI	2108.5177058275854	2452.0536912710877	3665.73878738072	2924.0608524923473	4391.011576869467	4983.328347575718	8630.366552443731	12579.776346683502	16552.56279980842	20431.368083317248	23070.111958591784	22018.498288134364	24833.29342227387
avrgI	2107.110219507155	2450.3349606329402	3664.5064816703843	2922.7195323397173	4388.856234782273	4981.483585057673	8628.502502171657	12573.009276780465	16544.67392044172	20421.169720546553	23056.036397001844	22003.220690285198	24817.524907871273
minD	0.43094	0.43096	0.26516	0.43102	0.26534	0.22996	0.11488	0.07664	0.0575	0.04608	0.0407	0.04608	0.04072
maxD	0.43158	0.4317	0.26552	0.4316	0.26584	0.23036	0.11534	0.07688	0.05772	0.04626	0.04082	0.04626	0.04086
avrgD	0.43132399999999993	0.431296	0.26532300000000003	0.431331	0.265559	0.23015399999999997	0.11509900000000002	0.07677500000000001	0.05759300000000002	0.04614800000000001	0.040757	0.046167	0.040776999999999994
minE	907.8046226501466	1056.0773086547852	971.5021896362305	1511.4824752807617	1397.3904190063479	1374.9247970581055	1189.6009368896482	1156.0472717285156	1141.888412475586	1128.9325561523438	1125.8068542480469	1298.1441650390625	1293.6976806640623
maxE	909.5914268493653	1058.5515785217285	973.0619430541991	1514.1164016723635	1400.3371353149416	1376.9950790405273	1194.2783432006836	1160.1930770874023	1145.9490737915037	1133.5994110107422	1129.4205780029297	1302.980322265625	1298.251904296875
avrgE	908.847207069397	1056.8196868896484	972.2778453826904	1512.7914207458496	1398.600323867798	1375.8100284576417	1191.7583953857422	1158.3513793945312	1143.4288536071776	1130.8753681182861	1127.6338222503662	1300.252933349609	1295.3396801757815
