U_gain	E_gain	16_RANGE2c	16_RANGE2f	26_RANGE2c	26_RANGE2f	16c	16f	26c	26f	30c	30f	60c	60f	90c	90f	120c	120f	150c	150f	170c	170f	150_BOOSTc	150_BOOSTf	170_BOOSTc	170_BOOSTf
-0.002105070237483909	0.32023228272680965	0	0	0	0.3203125	0	0	0	0	0	0	0	0	0	0	0	0	0.0390625	0.1640625	0.0859375	0.3828125	0	0.0078125	0	0
-0.0020932499183683464	0.24184637407534243	0	0	0	0.2109375	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.0625	0.109375	0.078125	0.515625	0	0	0	0
-0.0018981854997424962	0.3076692206829754	0	0	0	0.28125	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.1328125	0.1484375	0.40625	0	0	0	0
-0.00194377401263281	0.2851632582162292	0	0	0	0.2734375	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0546875	0.1171875	0.1328125	0.40625	0	0	0	0.0078125
-0.0021652894343523175	0.3199644862128516	0	0	0	0.2421875	0	0	0	0	0	0	0	0.0078125	0	0	0	0.0234375	0.0078125	0.1640625	0.1484375	0.40625	0	0	0	0
-0.0021132384180786263	0.33733151821884044	0	0	0	0.34375	0	0	0	0	0	0	0	0	0	0.0078125	0	0	0.0390625	0.1484375	0.1015625	0.3515625	0	0	0	0.0078125
-0.0020934480401135365	0.3116506724798284	0	0	0	0.2890625	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0234375	0.140625	0.1171875	0.421875	0	0	0	0
-0.001899155585839793	0.2444601940117063	0	0.0078125	0	0.2109375	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0390625	0.1640625	0.1328125	0.421875	0	0.0078125	0	0
-0.002281827492123277	0.19313145635015183	0	0	0	0.171875	0	0	0	0	0	0.0078125	0	0	0	0	0	0.0078125	0.0390625	0.140625	0.1171875	0.5078125	0	0	0	0.0078125
-0.0019265819444015111	0.2647714853833599	0	0	0	0.2109375	0	0	0	0	0	0	0	0.0078125	0	0	0	0	0.046875	0.125	0.0859375	0.5234375	0	0	0	0
-0.0020298928553450016	0.26383069879141346	0	0	0	0.2109375	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0390625	0.1796875	0.1015625	0.4609375	0	0	0	0
-0.002256815061640059	0.33012463178533435	0	0.0078125	0	0.296875	0	0	0	0	0	0	0	0	0	0.0078125	0	0.0078125	0.0390625	0.171875	0.0859375	0.3828125	0	0	0	0
-0.0018429984053196164	0.2441934786381861	0	0	0	0.2578125	0	0	0	0	0	0	0	0	0	0.015625	0	0	0.0546875	0.1484375	0.1015625	0.4140625	0	0	0	0.0078125
-0.002058182393396676	0.1956806679082905	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0	0.0390625	0.1484375	0.125	0.4453125	0	0	0	0
-0.0018929635609579176	0.23565895648008062	0	0	0	0.28125	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0390625	0.1875	0.0859375	0.3984375	0	0	0	0
-0.001974913571685162	0.22000271109693073	0	0	0	0.1875	0	0	0	0	0	0	0	0	0	0	0	0.0390625	0.0390625	0.109375	0.078125	0.546875	0	0	0	0
-0.0020197338556712605	0.2716564886331628	0	0	0	0.2109375	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.046875	0.125	0.09375	0.5	0	0	0	0
-0.0018920121651160094	0.26980551867452635	0	0	0	0.28125	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.1640625	0.1171875	0.421875	0	0	0	0
-0.0016685206668676498	0.2689514565609948	0	0	0	0.296875	0	0	0	0	0	0	0	0	0	0	0	0	0.0390625	0.1171875	0.1171875	0.4296875	0	0	0	0
-0.001673284136367639	0.3950893806453159	0	0	0	0.390625	0	0	0	0	0	0	0	0	0	0.0078125	0	0.015625	0.0234375	0.125	0.1328125	0.3046875	0	0	0	0
-0.0022245781841303464	0.3271906344327067	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0078125	0.0390625	0.1875	0.140625	0.3828125	0	0	0	0
-0.0019251765643126732	0.2764961719693142	0	0	0	0.2734375	0	0	0	0	0	0	0	0	0	0	0	0	0.0390625	0.109375	0.125	0.453125	0	0	0	0
-0.0018077525004631966	0.21640881446069293	0	0	0	0.1953125	0	0	0	0	0	0	0	0	0	0.0078125	0	0.015625	0.0234375	0.1328125	0.140625	0.4765625	0	0	0	0.0078125
-0.0023502212292311367	0.33442101386315876	0	0	0	0.3671875	0	0	0	0	0	0	0	0.0078125	0	0.0078125	0	0.015625	0.03125	0.1640625	0.1015625	0.3046875	0	0	0	0
-0.0019858076503813755	0.2609737643899749	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0.0078125	0	0	0.046875	0.1484375	0.09375	0.453125	0	0	0	0
-0.002127110025023708	0.26560679962974176	0	0	0	0.203125	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.0234375	0.1171875	0.1640625	0.4453125	0	0.015625	0	0.0078125
-0.001544857713779038	0.2539738407407814	0	0	0	0.1953125	0	0	0	0	0	0.0078125	0	0	0	0	0	0.0234375	0.0234375	0.140625	0.140625	0.46875	0	0	0	0
-0.0017802465701132696	0.2334827291397768	0	0	0	0.1796875	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.1328125	0.1171875	0.5390625	0	0	0	0
-0.001783273226312714	0.23143958266416165	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.0546875	0.0859375	0.1171875	0.5	0	0	0	0
-0.002068413164068435	0.21958382359366518	0	0	0	0.1953125	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0390625	0.171875	0.1328125	0.4453125	0	0	0	0
-0.0017693713035962645	0.38662219733559977	0	0	0	0.3359375	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.015625	0.0859375	0.125	0.40625	0	0	0	0.0078125
-0.001619980818129825	0.21234438630931704	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.03125	0.09375	0.109375	0.5	0	0	0	0
-0.0022935653926457345	0.25934190601463597	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0	0.046875	0.1015625	0.0859375	0.53125	0	0	0	0
-0.0018702022305540997	0.21402661683609245	0	0	0	0.265625	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0	0.1640625	0.1328125	0.421875	0	0.0078125	0	0
-0.002009339380172757	0.24805737178982912	0	0	0	0.171875	0	0	0	0	0	0	0	0	0	0	0	0	0.0390625	0.171875	0.1015625	0.5078125	0	0.0078125	0	0
-0.0017773564125163582	0.2834851756598121	0	0.0078125	0	0.265625	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.03125	0.109375	0.109375	0.4375	0	0	0	0.0078125
-0.0020104675368860913	0.1988194701274819	0	0	0	0.1796875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0078125	0.1328125	0.1171875	0.546875	0	0	0	0.0078125
-0.002260956796856914	0.24484726319798758	0	0	0	0.28125	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.03125	0.0625	0.109375	0.5078125	0	0	0	0
-0.0018868301853228386	0.2513444317270213	0	0.0078125	0	0.1953125	0	0	0	0	0	0	0	0	0	0	0	0	0.078125	0.109375	0.1015625	0.484375	0	0.0078125	0	0.015625
-0.0015474268196557976	0.2572065137202327	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0234375	0.1640625	0.1640625	0.4140625	0	0	0	0
-0.0020233360423016094	0.27655654009324243	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0	0.046875	0.1953125	0.1328125	0.40625	0	0	0	0
-0.002013255709480201	0.26619597763456065	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0.0390625	0.0234375	0.1015625	0.1328125	0.4609375	0	0	0	0
-0.0017049097895434915	0.28321889578703985	0	0	0	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.1171875	0.109375	0.4453125	0	0.0078125	0	0
-0.001591575712431504	0.24324269544275806	0	0	0	0.2578125	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.015625	0.1640625	0.1171875	0.4296875	0	0	0	0
-0.0021365183567937933	0.26195952288324476	0	0	0	0.2265625	0	0	0	0	0	0	0	0.0078125	0	0	0	0.0078125	0.03125	0.1796875	0.1328125	0.4140625	0	0	0	0
-0.002104921829062859	0.19233104070746967	0	0	0	0.1796875	0	0	0	0	0	0	0	0	0	0.0078125	0	0.0078125	0.015625	0.140625	0.1171875	0.53125	0	0	0	0
-0.0018477146727744666	0.29596940347379364	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.0390625	0.109375	0.09375	0.5078125	0	0	0	0.0078125
-0.0017123916116552832	0.27955246538585327	0	0	0	0.21875	0	0	0	0.0078125	0	0	0	0	0	0	0	0.0078125	0.015625	0.1328125	0.109375	0.5078125	0	0	0	0
-0.0018700946897732512	0.34011577241712837	0	0	0	0.2265625	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.046875	0.1484375	0.078125	0.4921875	0	0	0	0
-0.0016160320172170107	0.21100174956282172	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.1953125	0.1328125	0.375	0	0.0078125	0	0.015625
-0.001924941402723454	0.19197848539618315	0	0	0	0.1796875	0	0	0	0	0	0	0	0	0	0.0078125	0	0.015625	0.0234375	0.171875	0.1171875	0.484375	0	0	0	0
-0.0015812577420295626	0.2669799362885476	0	0	0	0.28125	0	0.0078125	0	0.0078125	0	0	0	0	0	0	0	0.015625	0.0234375	0.125	0.1328125	0.40625	0	0	0	0
-0.0019233631264496665	0.24462661286818893	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0	0.1328125	0.1328125	0.4765625	0	0	0	0
-0.0019947046996404223	0.2390170633238539	0	0	0	0.3046875	0	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.1484375	0.1015625	0.421875	0	0	0	0
-0.0020279707349681654	0.2008138909636255	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.03125	0.140625	0.1328125	0.4609375	0	0	0	0
-0.0020911981099723392	0.22705700825447217	0	0	0	0.1796875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.03125	0.1015625	0.140625	0.5390625	0	0	0	0
-0.002172830456468037	0.2613513901555186	0	0	0	0.203125	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.0390625	0.140625	0.1015625	0.484375	0	0	0	0.0078125
-0.0017305775907554852	0.21748508651042142	0	0	0	0.203125	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0078125	0.1484375	0.1484375	0.4765625	0	0	0	0.0078125
-0.002117794388532775	0.2882909885833762	0	0	0	0.2578125	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0390625	0.1484375	0.1328125	0.40625	0	0	0	0
-0.0017863166467195607	0.2399056163783729	0	0	0	0.203125	0	0	0	0	0	0.0078125	0	0	0	0	0	0.015625	0.0390625	0.09375	0.125	0.5078125	0	0	0	0.0078125
-0.0022255342177027898	0.26639758823897486	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0	0.046875	0.171875	0.1328125	0.40625	0	0	0	0.0078125
-0.0019197619579464245	0.2918894122005715	0	0.0078125	0	0.203125	0	0	0	0.0078125	0	0	0	0	0	0	0	0.0234375	0.046875	0.140625	0.109375	0.453125	0	0	0	0.0078125
-0.0019475199438889496	0.19920368683053707	0	0	0	0.171875	0	0	0	0	0	0	0	0	0	0	0	0	0.0546875	0.2109375	0.1484375	0.40625	0	0	0	0.0078125
-0.002151823471723604	0.251365188452947	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.1484375	0.1484375	0.421875	0	0	0	0
-0.0017198506582099733	0.22771924710720784	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.03125	0.1640625	0.125	0.4453125	0	0	0	0.0078125
-0.0018037182437047761	0.2086042711824563	0	0	0	0.2265625	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0390625	0.078125	0.125	0.5234375	0	0	0	0
-0.0020796194195057552	0.20819532530257864	0	0	0	0.1640625	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0234375	0.1484375	0.1328125	0.515625	0	0	0	0
-0.0018230983544009162	0.2503777528308034	0	0	0	0.203125	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.03125	0.1484375	0.1328125	0.46875	0	0	0	0
-0.002059691281719178	0.15372126793632157	0	0	0	0.1875	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.0390625	0.1640625	0.09375	0.484375	0	0	0	0
-0.0020899161416917324	0.22546641348174631	0	0	0	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.1875	0.109375	0.5078125	0	0	0	0
-0.0013581510474062926	0.2437467737645168	0	0	0	0.2109375	0	0	0	0.0078125	0	0	0	0	0	0	0	0.0078125	0.0234375	0.171875	0.125	0.453125	0	0	0	0
-0.0018146672248668153	0.28441218338313823	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.1328125	0.0625	0.53125	0	0	0	0
-0.00214094962223242	0.2961105328690522	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0625	0.0859375	0.140625	0.453125	0	0	0	0
-0.002099081348180726	0.2854074923815693	0	0	0	0.328125	0	0	0	0	0	0	0	0.0078125	0	0	0	0.0234375	0.03125	0.1640625	0.1015625	0.328125	0	0.0078125	0	0.0078125
-0.0019206936620646644	0.20061446098564517	0	0	0	0.15625	0	0	0	0	0	0	0	0.0078125	0	0	0	0.0078125	0.0390625	0.171875	0.1484375	0.46875	0	0	0	0
-0.001923765374815402	0.2268967544569475	0	0	0	0.2265625	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0546875	0.1328125	0.0859375	0.484375	0	0	0	0
-0.0020386139715482454	0.24376007480657513	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0234375	0.078125	0.1015625	0.5625	0	0	0	0
-0.0021349796706388994	0.30809440273759675	0	0.0078125	0	0.2734375	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.046875	0.109375	0.109375	0.4296875	0	0	0	0.0078125
-0.001776377299898027	0.2838099800534416	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.03125	0.140625	0.1171875	0.4609375	0	0	0	0.0078125
-0.0020920363161501367	0.2657411120103357	0	0	0	0.2265625	0	0	0	0	0	0	0	0	0	0.0078125	0	0.015625	0.03125	0.1484375	0.1171875	0.4453125	0	0.0078125	0	0
-0.001721941594794238	0.2467865348810518	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.03125	0.140625	0.078125	0.5	0	0.0078125	0	0
-0.0016327851069070749	0.2961746955844247	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0546875	0.1796875	0.140625	0.3515625	0	0.0078125	0	0
-0.0023937137625293747	0.3046901748484349	0	0	0.0078125	0.265625	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.03125	0.109375	0.1328125	0.4375	0	0	0	0.0078125
-0.002004633781662905	0.308412678694034	0	0	0	0.25	0	0.0078125	0	0	0	0	0	0	0	0	0	0.0234375	0.0234375	0.1328125	0.09375	0.46875	0	0	0	0
-0.0021314043786342675	0.22360300667555508	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0234375	0.140625	0.1328125	0.46875	0	0	0	0.0078125
-0.001933569397817288	0.24276725487570955	0	0	0	0.2265625	0	0	0	0	0	0.0078125	0	0	0	0	0	0	0.015625	0.140625	0.140625	0.46875	0	0	0	0
-0.0022525288747202625	0.2973570028701438	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.03125	0.1328125	0.125	0.4609375	0	0	0	0
-0.001829977374022828	0.22590014318235274	0	0	0	0.2265625	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0234375	0.1640625	0.109375	0.46875	0	0	0	0
-0.001871626403744773	0.2744537222758667	0	0.0078125	0	0.265625	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0078125	0.1953125	0.1328125	0.375	0	0	0	0
-0.00192060197098639	0.2872065506232283	0	0	0	0.2578125	0	0.0078125	0	0	0	0	0	0	0	0	0	0.03125	0.046875	0.1015625	0.1328125	0.421875	0	0	0	0
-0.0019213456600364485	0.2716745918574514	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0546875	0.125	0.1015625	0.4765625	0	0	0	0
-0.0015315990419405474	0.20224791730065386	0	0	0	0.1640625	0	0	0	0	0	0	0	0	0	0	0	0	0.046875	0.15625	0.140625	0.484375	0	0	0	0.0078125
-0.0017772489474352582	0.27846044395893704	0	0	0	0.265625	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0390625	0.1953125	0.078125	0.4140625	0	0	0	0
-0.0016341159233705222	0.2869088166989175	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.1171875	0.109375	0.4921875	0	0	0	0
-0.0020729880601279152	0.2685759842334292	0	0	0	0.2265625	0	0.0078125	0	0	0	0	0	0	0	0	0	0	0.015625	0.15625	0.1171875	0.46875	0	0.0078125	0	0
-0.0021777212726757033	0.2688827565195499	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0546875	0.1484375	0.125	0.4140625	0	0	0	0.0078125
-0.002010928808777529	0.21666872179313212	0	0	0	0.2109375	0	0	0	0	0	0	0	0	0	0.0078125	0	0.0078125	0.015625	0.1328125	0.140625	0.484375	0	0	0	0
-0.001839450867557253	0.27733421768008887	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.015625	0.15625	0.140625	0.4296875	0	0	0	0
-0.0019818549602523975	0.2006992490067059	0	0	0	0.1953125	0	0	0	0	0	0	0	0.0078125	0	0	0	0.0078125	0.03125	0.15625	0.109375	0.484375	0	0	0	0.0078125
-0.002147922620219931	0.20744439016259908	0	0	0	0.2734375	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0234375	0.1484375	0.109375	0.4375	0	0	0	0
-0.0021515715567656133	0.26118533339743455	0	0	0	0.1875	0	0	0	0	0	0	0	0	0	0.0078125	0	0.015625	0.0234375	0.1640625	0.09375	0.5078125	0	0	0	0
-0.0017848901066569599	0.24065185128579136	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0546875	0.1640625	0.0625	0.46875	0	0	0	0
-0.002062624149725688	0.2392044253198009	0	0	0	0.2109375	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.015625	0.1484375	0.1015625	0.484375	0	0.0078125	0	0
-0.0018780182329389606	0.3046687525031352	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.1328125	0.125	0.4921875	0	0	0	0
-0.001985672603551149	0.26527201766492303	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.109375	0.125	0.5078125	0	0	0	0
-0.0022780743970762713	0.263753811484509	0	0	0	0.296875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.046875	0.125	0.1171875	0.40625	0	0	0	0
-0.002132174282418172	0.24343443355561104	0	0	0	0.2421875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.015625	0.0859375	0.1328125	0.5	0	0	0	0.0078125
-0.0016100098740220398	0.3042973395714742	0	0	0	0.3046875	0	0.0078125	0	0	0	0	0	0	0	0	0	0.015625	0.0234375	0.1484375	0.125	0.359375	0	0.0078125	0	0.0078125
-0.0015655073128700626	0.2598007052686363	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.0390625	0.140625	0.1171875	0.4296875	0	0	0	0
-0.0024192651948947803	0.24635270954961416	0	0	0	0.265625	0	0	0	0	0	0	0	0	0	0	0	0	0.046875	0.1171875	0.09375	0.4765625	0	0	0	0
-0.0019770646975332535	0.3003432265194429	0	0	0	0.3359375	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.015625	0.0859375	0.1171875	0.4140625	0	0.0078125	0	0
-0.0020193705422847986	0.21003614425279166	0	0	0	0.1953125	0	0	0	0	0	0	0	0	0	0	0	0.03125	0.046875	0.2109375	0.0859375	0.4296875	0	0	0	0
-0.001751873286015275	0.21969829398496732	0	0	0	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.0859375	0.1875	0.515625	0	0	0	0
-0.0018846090460041883	0.3512976567760011	0	0	0	0.296875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.015625	0.1640625	0.1015625	0.40625	0	0	0	0
-0.0019526040738087913	0.2740818987517017	0	0	0	0.2265625	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0390625	0.1484375	0.15625	0.421875	0	0	0	0
-0.002120352882329867	0.2762502106861581	0	0.0078125	0	0.2421875	0	0	0	0	0	0	0	0	0	0.0078125	0	0.0078125	0.0546875	0.078125	0.109375	0.4921875	0	0	0	0
-0.0019507795781718046	0.2403250507891708	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0	0.046875	0.1875	0.0859375	0.4296875	0	0	0	0.015625
-0.0018609422337698947	0.3697497320377633	0	0	0	0.359375	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0390625	0.1640625	0.1171875	0.3125	0	0	0	0
-0.0019536161002617234	0.288624466795311	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.0390625	0.15625	0.078125	0.484375	0	0	0	0
-0.0016355776490217645	0.25920656502123507	0	0	0	0.28125	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.046875	0.0859375	0.109375	0.4609375	0	0	0	0
-0.0019121698794400755	0.2194054108830096	0	0	0	0.2109375	0	0	0	0	0	0	0	0	0	0	0	0	0.0234375	0.1875	0.1328125	0.4453125	0	0	0	0
-0.0016285114068958408	0.2608852766127999	0	0	0	0.2890625	0	0	0	0	0	0.0078125	0	0	0	0	0	0.015625	0.0234375	0.1171875	0.09375	0.453125	0	0	0	0
-0.0023490643797811814	0.24340251946706357	0	0	0	0.1796875	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.03125	0.140625	0.1171875	0.515625	0	0	0	0
-0.001758355258606689	0.3323106599445354	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0078125	0.15625	0.1484375	0.4375	0	0	0	0
-0.0018426665069845361	0.28746547105094017	0	0	0	0.234375	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.0234375	0.109375	0.1328125	0.484375	0	0	0	0.0078125
-0.0019466388113399775	0.23493058302514708	0	0	0	0.21875	0	0	0	0	0	0	0	0	0	0	0	0.0078125	0.03125	0.1875	0.109375	0.4453125	0	0	0	0
-0.0017788438393593771	0.2740481279187233	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.0546875	0.0859375	0.125	0.484375	0	0	0	0
