U_gain	E_gain	16_RANGE2c	16_RANGE2f	26_RANGE2c	26_RANGE2f	16c	16f	26c	26f	30c	30f	60c	60f	90c	90f	120c	120f	150c	150f	170c	170f	150_BOOSTc	150_BOOSTf	170_BOOSTc	170_BOOSTf
0.008411531483077873	0.08207802606391104	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.75	0	0	0	0	0
0.02689096686750426	0.12958137409720943	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0.5	0	0.25	0	0	0	0	0
0.012905730113691631	0.2763349755435577	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0
0.05766531322390686	0.1409055178607611	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.75	0	0	0	0	0
0.035564689665288265	0.1636056582595253	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0
0.012605276137684005	0.1076741398273642	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0
0.2160277313076752	0.4025430098611168	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.125	0	0	0	0	0
0.004561610316312098	0.07380225776159115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.25	0	0.625	0	0	0	0	0
0.047677487725593146	0.4504244838231035	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.10772708889774914	0.11366737742746875	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.5	0	0	0	0	0
0.05612799823974901	0.2266858589008622	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.5	0	0	0	0	0
0.008350668053444242	0.0924879694021663	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.25	0	0.5	0	0	0	0	0
0.020222048308550646	0.5182641745552322	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0
0.004670324763596261	0.12012666764562344	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	0	0	0
0.011172154717602897	0.38956679757699286	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0
0.11184461844021124	0.10338476167774492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.75	0	0	0	0	0
0.03237927579647875	0.4196613560313168	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0
0.019686176042156008	0.508631270450658	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.375	0	0	0	0	0
0.021062447699890626	0.20301759666328234	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0
0.00958164192416399	0.1519335276809959	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0.125	0	0	0	0
0.16221730609406734	0.5588777066431588	0	0	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.015792339555441823	0.08680736878871377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.375	0	0.5	0	0	0	0	0
0.009769160757328674	0.11002897960656018	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.5	0	0	0	0	0
0.027071367012489536	0.08599531321382024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0.5	0	0	0	0	0
0.029900793705914894	0.1094425741280144	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.625	0	0	0	0	0
0.021431931967386998	0.4577476124172264	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.016392923422272124	0.10187311331127914	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.625	0	0	0	0	0
0.0064809397362616886	0.0818287453806378	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.75	0	0	0	0	0
0.02769416783811857	0.3993285126190921	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0	0	0	0	0
0.00012898673182942908	0.2009040890399132	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.375	0	0	0	0	0
0.2721091742578584	0.3870226898117003	0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0
0.014581595229740976	0.19083822304346443	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.5	0	0	0	0	0
0.01615341209139727	0.12215435685664011	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0
0.01505801894992019	0.17126997206319827	0	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0
0.05462397324376831	0.5284935147156428	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
0.004776074616788751	0.29531969032243527	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.125	0	0	0	0
0.03676025875923915	0.23200835108306606	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.25	0	0	0	0	0
0.01657177012413936	0.18552596523135007	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.375	0	0	0	0	0
0.13446529268828641	0.14190677720581074	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0
0.07580597395569129	0.2805147158597184	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.25	0	0	0	0	0
0.0171329753669947	0.19088738193502525	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0
0.051556610207536	0.19723566837299777	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0	0	0	0	0
0.003829219690923292	0.2779903941373258	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0	0	0	0	0
0.013658162385556151	0.07421466687319561	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.625	0	0	0	0	0
0.054443772279999136	0.34437853739850793	0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0
0.05362172571079767	0.09633130115613443	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.75	0	0	0	0	0
0.013245474648028128	0.07944661689019694	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.5	0	0	0	0	0
0.032619134332695185	0.3862428952649158	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0	0	0	0	0
0.05576048698851847	0.268920519597038	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
0.25084515749442826	0.5009435959407929	0	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.0317557814307478	0.23930752066721914	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0	0	0	0	0
0.06736683510029214	0.321953212694312	0	0	0.25	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.01203629362722357	0.29656252069616784	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.0071000170027016385	0.1537398159869535	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.5	0	0	0	0	0
0.11038152814468595	0.1114209754087274	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.625	0	0	0	0	0
0.04876335956630267	0.3210055822917132	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.25	0	0	0	0	0
0.05612570888843904	0.4993159917291212	0	0	0.25	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0
0.17207995697223177	0.5965504695661578	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0
0.011743234336215963	0.11642711217204965	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.25	0	0.375	0	0	0	0	0
0.007089442949093949	0.2997051010752519	0	0	0.375	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0.125	0	0	0	0
0.16365565887036496	0.2372659978967674	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.25	0	0	0	0	0
0.015133324945994902	0.3492483703698699	0	0	0.375	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
0.025546137240683695	0.14876758876967316	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.625	0	0	0	0	0
0.004137896548419239	0.37844818758821214	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
0.06674733619704747	0.4607104143609877	0	0	0.375	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
0.014358630824524887	0.2486694580029697	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.625	0	0	0	0	0
0.19471165638522728	0.31758310287772656	0	0	0.25	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.006051158364601223	0.07418746502453277	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0.25	0	0	0	0	0
0.02408141322964968	0.4748844145331614	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.07131197726088312	0.11361296347785008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0
0.016927021838719483	0.42987513692608553	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.009895923497686865	0.08543092844153775	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0	0	0	0	0
0.04717814781683618	0.2290232025366013	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.375	0	0	0	0	0
0.0010374712056098608	0.38229162460049404	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.029408869908041722	0.13549712316767254	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0
0.023401057138398854	0.29927057554762765	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
0.05575198036212354	0.2942519948153138	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.5	0	0	0	0	0
0.06436711614228459	0.1399702267254751	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.5	0	0	0	0	0
0.03303749178438413	0.4275151157313682	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
0.08969710496537867	0.44570608109106113	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0	0	0	0	0
0.08850454390889523	0.41009612314527	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0
0.0738018403222111	0.4789716395884971	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0
0.019615953267273632	0.13274526449575555	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0	0	0	0	0
0.0019275909221064297	0.6532634608203034	0	0	0.375	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0
0.0722860939427793	0.31151478374503044	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.0351713179969422	0.5445817111966925	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0
0.006118880425059472	0.6467222722996957	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0
0.016064950323106654	0.2791283955466625	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0.375	0	0	0	0	0
0.030853975117308936	0.45158465833719647	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0
0.039705428811962824	0.22124029572489962	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.375	0	0	0	0	0
0.25784271809219494	0.3422143585021131	0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0
0.060973097013491837	0.31756112976944995	0	0	0.25	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0
0.07738381315649846	0.6291553541747449	0	0	0.375	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0
0.04738746657347313	0.49053715997733477	0	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.375	0	0	0	0	0
0.000606981802729298	0.137911707116052	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.375	0.125	0	0	0	0
0.026583566638610664	0.4045454653653175	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.0015230849067744158	0.6346905638971096	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0.125	0	0	0	0
0.3186232467021669	0.34554609423598703	0	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.5	0	0	0	0	0
0.032871155571404055	0.3319565443660999	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.0014126294910366062	0.08573070621144412	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.75	0	0	0	0	0
0.214484182213321	0.6428046659566848	0	0	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.003456855070678455	0.06873685853743938	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0.125	0	0	0	0
0.2196799716872968	0.4020452140484047	0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.09363129309326618	0.6218507334622589	0	0	0.375	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.038202854068698285	0.1779298201496776	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0	0	0	0	0
0.02142145729585563	0.3274533429207917	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.0004906118396360413	0.34545575986322724	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0	0	0	0	0
0.01345672253930193	0.24723174072905307	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.5	0	0	0	0	0
0.04717612757548856	0.18339171778277957	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.0772211383378628	0.1199371049611222	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.25	0	0.5	0	0	0	0	0
0.16518453695600838	0.19756090943741686	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.625	0	0	0	0	0
0.001712363018102188	0.5175706054440288	0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.00029717540492521787	0.16721058954044576	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0	0	0	0	0
0.0563146604484045	0.38102753389031435	0	0	0.375	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0
0.08330254309753281	0.3034053415552608	0	0	0.25	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0
0.025631918099778994	0.43672203772251195	0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0	0	0	0
0.17371853947434232	0.28776364299492774	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.375	0	0	0	0	0
0.06199794893287367	0.3573143661932598	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.022841089648529402	0.24832170984439894	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0	0	0	0	0
0.05174023203093742	0.20260539811481393	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0
0.09901613477066613	0.7322678729974691	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0
0.014255564274781758	0.1044743385497339	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0
0.19747649728056862	0.3497461334261613	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.05030807238832975	0.2297392481526089	0	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.5	0	0	0	0	0
0.009282212109738602	0.29987870822006524	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0
0.08078049347310828	0.5474075819078192	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0
0.2014084507042251	0.2757336479009973	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.11834301773195044	0.22996775289194762	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.009373992027064314	0.08492976511066426	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.25	0	0.5	0	0	0	0	0
0.022896108370004876	0.3345865455275297	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0
0.01674527549285906	0.18600067819488184	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0	0	0
0.043324738478061585	0.5451523730851138	0	0	0.375	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.125	0	0	0	0	0
0.02458590379129721	0.12759754513318286	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0.375	0	0.25	0	0	0	0	0
0.011309935574206266	0.37643851785289256	0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
8.056766308500836e-05	0.16693541859689928	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.625	0	0	0	0	0
0.0025395428068845805	0.22169581550394593	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.012114197830967935	0.2621836350775595	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.05108977404379102	0.24080620176988676	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.375	0	0	0	0	0
0.19028170023574556	0.4429881099970379	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0
0.06933973821544474	0.4126790051254303	0	0	0.25	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.043871119730613736	0.49217516213246254	0	0	0.25	0.375	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.125	0	0	0	0	0
0.10039047144113271	0.13175474704500878	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0	0	0	0	0
0.021780311712374784	0.619967826948426	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.011008764483352192	0.18613884885161455	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0	0	0	0	0
0.09413269087551547	0.24880430558000247	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.017163571222986587	0.16370908427567324	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.625	0.125	0	0	0	0
0.004081009001000419	0.08180475669908659	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.25	0	0.5	0	0	0	0	0
0.14246005385884172	0.3668659420149745	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0	0	0	0	0
0.03320525749910403	0.08607994596630135	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.75	0	0	0	0	0
0.16523888503252254	0.44232688411563686	0	0	0.375	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.375	0	0	0	0	0
0.009209612533826267	0.5982618738097384	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.375	0	0	0	0	0
0.078398071045424	0.4691844851906046	0	0	0.125	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
0.04973393097486402	0.3684522107953083	0	0	0.25	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0	0	0
0.08133721186373068	0.11980071335986647	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.625	0	0	0	0	0
0.1710354885755956	0.4621679041827857	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.375	0	0	0	0	0
0.054657611859407755	0.6186370562544131	0	0	0.25	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.25	0	0	0	0	0
0.001025655841904488	0.35223186424658276	0	0	0.25	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.5	0	0	0	0	0
