16_no_PLL	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
888.6363792419435	1014.2318725585938	990.8053016662598	1453.8649978637695	1356.0120620727541	1334.0833740234373	1179.824935913086	1202.2807159423826	1185.2812042236326	1224.3861923217771	1221.9403381347656	1409.0507080078123	1401.19580078125
887.4109077453613	1016.1074638366699	991.3318634033202	1452.1582260131836	1355.1136550903318	1334.889450073242	1179.472412109375	1199.594123840332	1185.0718688964844	1222.949821472168	1221.9451904296875	1408.4279052734375	1402.2265625
887.1294403076172	1014.2115020751952	991.6098022460938	1451.7860641479492	1355.4255294799805	1334.7158432006836	1180.7950973510742	1201.5590515136719	1184.0346908569336	1223.6711196899414	1220.0655212402344	1410.504443359375	1401.9031494140625
888.3486938476562	1015.2924919128418	991.2707138061525	1452.6179809570312	1355.5552139282227	1335.0952377319334	1180.340103149414	1201.3063888549805	1187.2231292724607	1226.469841003418	1220.0171127319334	1410.1767822265626	1402.6952880859376
887.4095344543457	1014.2062377929689	991.9730567932129	1451.663589477539	1355.5837554931638	1335.0469207763672	1181.1475296020508	1200.6958465576172	1185.5770568847654	1224.8529968261719	1219.5599441528318	1408.8970703124999	1402.2819091796873
888.4409523010254	1014.0658187866212	991.5366935729979	1453.4125900268555	1354.7129745483398	1333.9094238281248	1177.819885253906	1198.7961273193362	1188.013572692871	1222.176818847656	1219.8036346435545	1409.0209716796876	1403.0374755859377
887.8667259216309	1014.538803100586	990.7766723632812	1452.0072097778318	1356.515556335449	1334.4145202636719	1178.0359268188477	1202.9429855346677	1187.66748046875	1226.3051834106445	1219.736846923828	1412.6049072265623	1404.3997314453125
888.4176254272461	1015.0847434997559	991.8494987487793	1451.9811401367188	1354.4876403808594	1334.776222229004	1180.4595565795896	1201.2773895263672	1187.4321670532227	1226.4906692504883	1222.1428756713867	1409.9835205078125	1401.940234375
888.5648155212401	1013.6327171325684	990.7076644897461	1453.0891571044922	1354.8899002075193	1335.615348815918	1179.701316833496	1202.5293960571287	1186.9876327514648	1227.3506011962893	1220.5889739990234	1405.9519775390625	1404.2605224609376
887.8947639465332	1014.9274253845215	991.1759376525879	1451.5152053833006	1355.4591064453123	1333.9233627319336	1178.8543624877927	1200.6993255615234	1186.9385147094724	1224.797103881836	1220.312530517578	1405.962353515625	1404.2919189453128
887.8457832336425	1014.2194747924805	992.188606262207	1452.9605941772459	1354.3130264282227	1335.4738082885742	1178.4664764404297	1201.4203720092773	1187.7986068725584	1224.2255630493164	1221.9403610229492	1410.1404052734374	1406.1109619140625
888.3069229125977	1014.2272186279297	990.5596733093262	1452.697608947754	1356.546661376953	1335.211784362793	1180.9022827148438	1203.0187454223633	1188.794288635254	1223.2831649780271	1224.70401763916	1407.691748046875	1401.8436767578125
887.9911613464355	1014.1031455993652	991.0380554199219	1452.2617263793945	1355.7120437622068	1334.977638244629	1180.0058670043945	1199.685104370117	1187.5101470947266	1223.921745300293	1220.0631637573242	1408.5906494140627	1401.938427734375
888.4779548645021	1013.9035224914551	991.5476989746093	1453.0446395874023	1355.8933639526367	1334.9542694091795	1180.2097091674802	1200.6429290771484	1185.55899810791	1225.9211654663086	1218.6443481445312	1407.8697753906251	1403.4139160156253
888.1446647644043	1015.2530860900879	991.7035102844237	1451.7007141113281	1356.165229797363	1336.0857925415037	1179.923698425293	1200.1608581542966	1186.2814636230469	1226.3635940551758	1223.1199493408203	1410.8741210937499	1404.3639404296875
887.589340209961	1014.5402526855469	992.3991966247559	1452.9113388061521	1355.338394165039	1335.048156738281	1178.4032592773438	1200.279670715332	1186.780334472656	1225.5740203857422	1221.0346755981445	1410.807958984375	1403.7981201171874
887.6511001586914	1013.8885879516602	991.9856452941893	1452.7134246826172	1356.1281967163084	1332.733200073242	1177.4981231689453	1201.3895416259766	1184.8103256225586	1226.9171676635742	1219.187301635742	1409.1010498046876	1402.660400390625
887.4250602722168	1014.9699592590332	991.6156578063965	1452.5977478027344	1354.6526641845703	1335.0938415527344	1178.103790283203	1201.1232147216797	1187.1832580566406	1224.9340896606445	1222.2207412719727	1408.0952392578126	1401.6238281249998
887.5021171569823	1014.6427345275879	991.8106842041017	1453.055763244629	1354.636390686035	1335.016891479492	1179.007141113281	1200.421577453613	1184.9906845092773	1221.9309539794922	1218.6788177490234	1406.9665039062502	1405.77392578125
888.9822578430176	1014.3433380126953	992.2432518005371	1451.1045684814453	1356.1280136108398	1335.4857330322266	1180.8568267822263	1202.3234252929688	1186.495719909668	1222.3147659301758	1224.275047302246	1410.2223876953124	1402.9219970703127
887.6390838623047	1014.6598625183107	991.5140342712402	1450.994613647461	1355.5033493041994	1334.8749160766602	1179.2509689331055	1201.5702209472656	1187.1370925903318	1222.2984695434568	1221.08349609375	1408.5087402343752	1402.467919921875
888.3846855163573	1014.7982978820801	990.7489395141602	1451.9549560546877	1354.733528137207	1336.5795593261716	1179.0818252563477	1201.843620300293	1184.298568725586	1223.2873992919922	1221.1941375732422	1407.8892822265627	1404.682861328125
888.1049346923828	1014.0325927734374	992.6558303833008	1451.4548034667969	1354.828674316406	1335.0374221801758	1179.1181259155273	1202.1867599487302	1185.8192596435547	1224.7582626342773	1220.11376953125	1407.7847412109377	1401.3894775390625
887.7335166931152	1013.5336875915527	990.9060096740723	1452.5753860473633	1355.8969802856443	1334.9466705322266	1178.874641418457	1201.4982833862305	1187.7483444213867	1226.8276977539062	1223.9930419921875	1408.023046875	1402.02822265625
888.1350708007812	1013.9570426940919	992.6423263549805	1452.18310546875	1355.636329650879	1334.4954528808594	1179.2266387939453	1200.5099029541013	1186.3661041259766	1228.677749633789	1218.8360595703125	1408.2432861328125	1402.261865234375
888.1743049621583	1013.6006927490236	991.795711517334	1452.5972900390623	1355.73868560791	1334.1605987548828	1180.1312026977537	1201.9989852905273	1185.301025390625	1223.881301879883	1219.7872924804688	1409.8353027343749	1402.6338378906253
888.7253379821778	1014.2544746398926	991.9194984436036	1453.437171936035	1355.1895980834963	1333.9500045776367	1178.2097396850586	1200.8819503784177	1186.1454620361328	1226.3274536132812	1218.533935546875	1410.5818603515625	1404.0459228515626
888.6805534362793	1013.4286880493164	991.5411567687987	1452.6465682983398	1356.4389038085935	1334.9999313354492	1178.8113098144531	1200.9076309204102	1185.6886596679688	1222.1355514526365	1220.5076751708984	1406.5806884765625	1402.6920166015625
888.0127143859862	1013.8311576843262	991.146068572998	1451.9897232055664	1355.5047454833982	1337.095573425293	1180.9669647216797	1199.9036178588867	1186.0734786987307	1225.4826278686523	1221.9865951538086	1406.6447509765626	1402.1468261718749
889.3529891967773	1013.8554573059083	991.9025039672852	1452.0277404785156	1355.4658126831052	1334.8467178344727	1177.8432769775388	1200.8784713745117	1186.415496826172	1225.9114151000977	1220.7558059692383	1406.3867919921875	1400.964501953125
