	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3429.016243173278	4436.0169228444565	4120.876163049641	6312.208133737182	7164.585792312254	12934.452944462842	15317.333647986221	20049.054113855647	23132.367266549005	26075.14728806691	24968.414394943804	28093.560814336917
runtime	0.30308	0.2611	0.30322	0.18654	0.16174	0.0808	0.07548	0.0567	0.05184	0.04568	0.05184	0.0458
timestamp	(2832.8, 3135.88)	(5198.16, 5459.26)	(7711.12, 8014.34)	(10075.54, 10262.08)	(12014.5, 12176.24)	(13637.08, 13717.88)	(14936.04, 15011.52)	(16157.04, 16213.74)	(17302.52, 17354.36)	(18426.46, 18472.14)	(19543.66, 19595.5)	(20666.12, 20711.92)
energy	1039.266242980957	1158.2440185546875	1499.4384841918945	1412.9751663208008	1390.5601272583006	1254.1245574951172	1387.3828125	1364.1376419067383	1439.0183029174802	1429.3352737426756	1656.7841308593752	1646.9569091796875
