	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2441.0400610077572	3633.9175302435847	2882.377769703456	4301.9919937431605	4873.338908499129	8383.164142786698	12215.969703445819	16040.28031377509	19888.50018836015	22450.766883216224	21386.374652859184	24122.721672058105
runtime	0.42414	0.26072	0.42458	0.2613	0.22652	0.11312	0.07546	0.05656	0.0453	0.03996	0.04532	0.04
timestamp	(1228.94, 1653.08)	(4288.08, 4548.8)	(6890.12, 7314.7)	(9948.2, 10209.5)	(12231.22, 12457.74)	(14257.36, 14370.48)	(15733.08, 15808.54)	(17063.78, 17120.34)	(18288.42, 18333.72)	(19463.62, 19503.58)	(20614.58, 20659.9)	(21787.94, 21827.94)
energy	1035.3427314758303	947.4349784851074	1468.559944152832	1348.9326095581052	1324.6904754638672	1137.9642333984375	1106.1804885864258	1088.685905456543	1081.1388702392578	1076.5591735839844	1240.6150390625	1235.083349609375
