	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2641.880391157015	3955.486249330472	3119.330076804189	4685.542766550208	5317.877592584709	9262.553776095021	13513.083445552198	17775.473479396554	22036.40629695012	24889.462833205165	23711.283903674634	26746.70462332151
runtime	0.30324	0.18648	0.30314	0.18674	0.16196	0.08084	0.05386	0.04054	0.0325	0.0287	0.03244	0.02866
timestamp	(2027.2, 2330.44)	(4625.92, 4812.4)	(6906.46, 7209.6)	(9503.4, 9690.14)	(11492.08, 11654.04)	(13276.48, 13357.32)	(14629.08, 14682.94)	(15877.08, 15917.62)	(17039.02, 17071.52)	(18170.0, 18198.7)	(19280.06, 19312.5)	(20409.66, 20438.32)
energy	801.1238098144532	737.6190757751465	1134.7124633789062	1049.9739074707031	1033.5401458740234	898.5418167114258	873.3776092529296	864.7412338256835	859.4198455810547	857.1930999755858	984.5683837890624	981.1975097656251
