	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2865.323510241378	4139.09586695527	3419.4882358401014	5164.7622379053955	5863.5678886261685	10325.646736252476	14331.17551414137	18844.286030027983	22469.69619405613	25334.697979184697	24175.063977194983	27375.984969497353
runtime	0.30322	0.20538	0.30312	0.18658	0.16174	0.08094	0.05926	0.04456	0.03888	0.0343	0.03894	0.03434
timestamp	(1730.32, 2033.54)	(4347.1, 4552.48)	(6739.7, 7042.82)	(9336.34, 9522.92)	(11325.2, 11486.94)	(13108.42, 13189.36)	(14467.1, 14526.36)	(15751.2, 15795.76)	(16943.74, 16982.62)	(18122.1, 18156.4)	(19275.76, 19314.7)	(20452.62, 20486.96)
energy	868.8233947753905	850.0875091552734	1243.8183288574219	1156.3696060180664	1138.0481643676758	1002.9094161987305	1019.1185531616211	1007.6416625976562	1048.3461456298828	1042.776168823242	1204.9625488281251	1203.3168945312502
