	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3448.601583945002	4521.024246326908	4202.3023932363785	6311.913817187637	7159.94778870799	12786.240226145372	15557.340994916123	20352.891681892364	21508.937092604436	24234.009085234648	23250.097275434146	26153.930966158092
runtime	0.30334	0.26098	0.30376	0.18648	0.1617	0.08084	0.07538	0.05656	0.05842	0.05152	0.05834	0.05152
timestamp	(3235.52, 3538.86)	(5558.88, 5819.86)	(8113.42, 8417.18)	(10361.46, 10547.94)	(12275.88, 12437.58)	(13817.34, 13898.18)	(15110.8, 15186.18)	(16313.28, 16369.84)	(17453.92, 17512.34)	(18571.6, 18623.12)	(19694.82, 19753.16)	(20811.2, 20862.72)
energy	1046.098804473877	1179.8969078063963	1531.7896499633787	1412.4548263549807	1389.3162689208984	1240.3675918579102	1407.2548370361328	1381.3914642333987	1507.8625259399414	1498.2433776855469	1736.2056640625	1724.7366699218753
