	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3173.697180216711	4276.391123256185	3860.5204566064604	5766.28032770065	6532.793070611621	11598.965003609977	14626.504096047547	19108.74515633679	21689.194723114873	24435.46895696101	23420.92197237558	26351.232736329453
runtime	0.36386	0.2986	0.36376	0.22424	0.19396	0.09694	0.08628	0.0647	0.05828	0.05158	0.05828	0.05144
timestamp	(2739.8, 3103.66)	(5407.16, 5705.76)	(8400.56, 8764.32)	(10992.44, 11216.68)	(13176.82, 13370.78)	(14877.6, 14974.54)	(16268.06, 16354.34)	(17539.86, 17604.56)	(18735.72, 18794.0)	(19893.5, 19945.08)	(21061.02, 21119.3)	(22217.4, 22268.84)
energy	1154.7814559936526	1276.9303894042966	1685.163505554199	1551.6368408203123	1520.520652770996	1349.2844009399414	1514.3697280883787	1483.602973937988	1516.8555221557617	1512.4577865600586	1747.1633056640624	1735.0494873046875
