	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3044.824354365795	4407.219947138919	3608.742733865884	5488.671716885458	6234.838429362683	11058.032438878407	15323.218887334251	20151.724918283147	23948.83810401269	27115.460539335156	25777.126180714575	29137.0292042577
runtime	0.30334	0.2054	0.30326	0.18664	0.16178	0.08078	0.05926	0.04448	0.0389	0.03442	0.03886	0.0344
timestamp	(1327.42, 1630.76)	(4042.12, 4247.52)	(6337.34, 6640.6)	(9050.7, 9237.34)	(11064.4, 11226.18)	(12928.42, 13009.2)	(14308.56, 14367.82)	(15607.2, 15651.68)	(16805.48, 16844.38)	(17988.14, 18022.56)	(19137.32, 19176.18)	(20318.9, 20353.3)
energy	923.6170196533202	905.2429771423341	1313.2647857666013	1229.2868270874023	1210.406593322754	1071.9214324951174	1089.6647415161133	1075.6184692382812	1117.9317626953123	1119.9769821166992	1282.1748779296875	1282.961669921875
