	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2643.304151369684	3958.680583650757	3105.7984308596165	4677.467547180099	5309.6554071739865	9247.911875268584	13485.520433037827	17764.830530328585	22069.994314217274	24895.665813226606	23692.460858932136	26725.589188208265
runtime	0.36382	0.22352	0.3638	0.22396	0.1941	0.09708	0.06468	0.04852	0.03888	0.03442	0.03892	0.03436
timestamp	(765.48, 1129.3)	(3964.88, 4188.4)	(6427.22, 6791.02)	(9624.86, 9848.82)	(11937.78, 12131.88)	(14061.18, 14158.26)	(15569.12, 15633.8)	(16916.02, 16964.54)	(18150.26, 18189.14)	(19329.7, 19364.12)	(20476.1, 20515.02)	(21654.44, 21688.8)
energy	961.6869163513184	884.8442840576172	1355.8673629760742	1257.078758239746	1236.7249374389648	1077.3447418212888	1046.692153930664	1034.3394927978516	1029.697654724121	1028.2905807495117	1180.3015380859376	1175.4127929687502
