	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	2670.6677832886353	4014.4827068783757	3139.0719302889343	4728.598013738514	5367.380722931629	9362.177120437575	13664.536431846973	18010.356852758647	22355.212255157894	25085.842922199572	23840.164942015344	26814.68194459146
runtime	0.36374	0.2239	0.36386	0.22392	0.19398	0.09702	0.0646	0.04852	0.03898	0.0343	0.03888	0.03432
timestamp	(3203.26, 3567.0)	(5805.48, 6029.38)	(8863.42, 9227.28)	(11316.24, 11540.16)	(13470.12, 13664.1)	(15074.28, 15171.3)	(16453.6, 16518.2)	(17703.9, 17752.42)	(18893.52, 18932.5)	(20044.5, 20078.8)	(21218.76, 21257.64)	(22368.5, 22402.82)
energy	971.4286994934082	898.8426780700682	1370.619255065918	1270.5932006835938	1249.3974151611328	1089.982109069824	1059.2748641967773	1048.6350173950193	1045.6874084472656	1032.5332946777344	1186.4391845703124	1177.9582519531252
