	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3068.77378409494	4437.201507095472	3634.2740530828023	5525.901123151533	6280.777377447986	11151.239932143764	15434.837984596497	20329.283468378413	24085.755200730157	27231.749088596174	25892.17772699678	29200.531715570494
runtime	0.30306	0.20522	0.30312	0.18662	0.16178	0.08084	0.0593	0.04452	0.0388	0.03434	0.03888	0.0344
timestamp	(3341.16, 3644.22)	(5734.4, 5939.62)	(8350.3, 8653.42)	(10480.28, 10666.9)	(12369.14, 12530.92)	(13829.7, 13910.54)	(15150.52, 15209.82)	(16362.74, 16407.26)	(17552.0, 17590.8)	(18705.66, 18740.0)	(19883.24, 19922.12)	(21036.22, 21070.62)
energy	930.0225830078125	910.6024932861328	1321.9453811645508	1237.492401123047	1219.3249969482422	1081.7594833374023	1098.3430709838867	1086.0716400146482	1121.432762145996	1122.165916442871	1288.5604736328123	1285.7578125
