unit	8_no_PLL	16	24	48	72
minI	5168.0344801682695	9592.850481877562	14297.560518011083	24144.335844670866	32076.941596137152
maxI	5195.842436994936	9869.379754528427	14465.44505931713	24518.14716759743	32622.867160373266
avrgI	5182.5481207318435	9667.905871321922	14337.880017560266	24371.489521801217	32360.088265701088
minD	1.221	0.608	0.405	0.263	0.216
maxD	1.222	0.61	0.406	0.264	0.217
avrgD	1.2215	0.6091000000000001	0.4054000000000001	0.26333333333333336	0.2162666666666667
minE	18946.014404296875	17554.916381835938	17381.423950195312	19049.880981445312	20785.858154296875
maxE	19047.958374023434	18031.356811523434	17587.966918945312	19360.107421875	21156.417846679688
avrgE	18991.44744873047	17666.149044036865	17437.71209716797	19253.45458984375	20995.133209228516
