	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3640.7982845455153	4664.834177992643	3427.9836815458693	5185.973487402263	5890.530380604956	10402.550803169854	15245.662447799978	20075.587112009976	24880.75845448229	28104.16983127083	26782.20234934369	30234.429769903996
runtime	0.39492	0.33664	0.39524	0.2432	0.21092	0.10542	0.07016	0.05272	0.04222	0.03732	0.04238	0.03736
timestamp	(3289.94, 3684.86)	(6708.44, 7045.08)	(9680.8, 10076.04)	(13249.62, 13492.82)	(16140.18, 16351.1)	(18689.14, 18794.56)	(20744.96, 20815.12)	(22667.48, 22720.2)	(24489.1, 24531.32)	(26275.16, 26312.48)	(28044.68, 28087.06)	(29829.16, 29866.52)
energy	1437.8240585327148	1570.3697776794434	1625.8515243530271	1513.4745025634766	1490.9168014526367	1315.9642868041992	1283.5628128051758	1270.0619430541992	1260.5587463378906	1258.6171417236328	1452.8380615234375	1445.834619140625
