	16_RANGE2	26_RANGE2	16	26	30	60	90	120	150	170	150_BOOST	170_BOOST
intensity	3143.7931290592055	4748.764329188625	4495.890478927791	6782.3877933581225	7696.980323820425	13708.283537832425	17100.11966791739	22402.401182125293	24983.82059733073	28166.330999228223	26978.21871439616	30376.654820573705
runtime	0.39508	0.24374	0.39568	0.24328	0.21104	0.10524	0.08652	0.06488	0.06	0.05298	0.06	0.05294
timestamp	(4482.2, 4877.28)	(7745.78, 7989.52)	(10873.3, 11268.98)	(14135.4, 14378.68)	(16961.34, 17172.38)	(19298.48, 19403.72)	(21310.3, 21396.82)	(23191.94, 23256.82)	(25003.26, 25063.26)	(26775.58, 26828.56)	(28557.6, 28617.6)	(30329.16, 30382.1)
energy	1242.049789428711	1157.4638175964355	2134.720733642578	1980.0231628417966	1949.2448730468748	1731.191711425781	1775.4028244018552	1744.1613464355466	1798.8350830078125	1790.7026596069334	2071.9271972656247	2058.4193359375004
